file_id,video_path,align_path,text
sbwozn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwozn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwozn.align,SET BLUE WITH O ZERO NOW
sbwu4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwu4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwu4n.align,SET BLUE WITH U FOUR NOW
sbwu5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwu5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwu5s.align,SET BLUE WITH U FIVE SOON
sbwu6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwu6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwu6p.align,SET BLUE WITH U SIX PLEASE
sbwu7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwu7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwu7a.align,SET BLUE WITH U SEVEN AGAIN
sgac2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgac2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgac2n.align,SET GREEN AT C TWO NOW
sgac3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgac3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgac3s.align,SET GREEN AT C THREE SOON
sgac4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgac4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgac4p.align,SET GREEN AT C FOUR PLEASE
sgac5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgac5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgac5a.align,SET GREEN AT C FIVE AGAIN
sgai6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgai6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgai6n.align,SET GREEN AT I SIX NOW
sgai7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgai7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgai7s.align,SET GREEN AT I SEVEN SOON
sgai8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgai8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgai8p.align,SET GREEN AT I EIGHT PLEASE
sgai9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgai9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgai9a.align,SET GREEN AT I NINE AGAIN
sgap1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgap1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgap1s.align,SET GREEN AT P ONE SOON
sgap2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgap2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgap2p.align,SET GREEN AT P TWO PLEASE
sgap3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgap3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgap3a.align,SET GREEN AT P THREE AGAIN
sgapzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgapzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgapzn.align,SET GREEN AT P ZERO NOW
sgav4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgav4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgav4n.align,SET GREEN AT V FOUR NOW
sgav5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgav5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgav5s.align,SET GREEN AT V FIVE SOON
sgav6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgav6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgav6p.align,SET GREEN AT V SIX PLEASE
sgav7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgav7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgav7a.align,SET GREEN AT V SEVEN AGAIN
sgbc6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbc6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbc6n.align,SET GREEN BY C SIX NOW
sgbc7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbc7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbc7s.align,SET GREEN BY C SEVEN SOON
sgbc8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbc8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbc8p.align,SET GREEN BY C EIGHT PLEASE
sgbc9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbc9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbc9a.align,SET GREEN BY C NINE AGAIN
sgbj1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbj1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbj1s.align,SET GREEN BY J ONE SOON
sgbj2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbj2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbj2p.align,SET GREEN BY J TWO PLEASE
sgbj3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbj3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbj3a.align,SET GREEN BY J THREE AGAIN
sgbjzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbjzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbjzn.align,SET GREEN BY J ZERO NOW
sgbp4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbp4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbp4n.align,SET GREEN BY P FOUR NOW
sgbp5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbp5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbp5s.align,SET GREEN BY P FIVE SOON
sgbp6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbp6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbp6p.align,SET GREEN BY P SIX PLEASE
sgbp7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbp7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbp7a.align,SET GREEN BY P SEVEN AGAIN
sgbv8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbv8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbv8n.align,SET GREEN BY V EIGHT NOW
sgbv9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbv9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbv9s.align,SET GREEN BY V NINE SOON
sgbx1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbx1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbx1a.align,SET GREEN BY X ONE AGAIN
sgbxzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgbxzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgbxzp.align,SET GREEN BY X ZERO PLEASE
sgib8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgib8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgib8n.align,SET GREEN IN B EIGHT NOW
sgib9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgib9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgib9s.align,SET GREEN IN B NINE SOON
sgic1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgic1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgic1a.align,SET GREEN IN C ONE AGAIN
sgiczp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgiczp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgiczp.align,SET GREEN IN C ZERO PLEASE
sgii2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgii2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgii2n.align,SET GREEN IN I TWO NOW
sgii3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgii3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgii3s.align,SET GREEN IN I THREE SOON
sgii4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgii4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgii4p.align,SET GREEN IN I FOUR PLEASE
sgii5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgii5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgii5a.align,SET GREEN IN I FIVE AGAIN
sgio6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgio6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgio6n.align,SET GREEN IN O SIX NOW
sgio7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgio7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgio7s.align,SET GREEN IN O SEVEN SOON
sgio8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgio8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgio8p.align,SET GREEN IN O EIGHT PLEASE
sgio9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgio9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgio9a.align,SET GREEN IN O NINE AGAIN
sgiv1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgiv1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgiv1s.align,SET GREEN IN V ONE SOON
sgiv2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgiv2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgiv2p.align,SET GREEN IN V TWO PLEASE
sgiv3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgiv3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgiv3a.align,SET GREEN IN V THREE AGAIN
sgivzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgivzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgivzn.align,SET GREEN IN V ZERO NOW
sgwd1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwd1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwd1s.align,SET GREEN WITH D ONE SOON
sgwd2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwd2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwd2p.align,SET GREEN WITH D TWO PLEASE
sgwd3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwd3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwd3a.align,SET GREEN WITH D THREE AGAIN
sgwdzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwdzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwdzn.align,SET GREEN WITH D ZERO NOW
sgwj4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwj4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwj4n.align,SET GREEN WITH J FOUR NOW
sgwj5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwj5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwj5s.align,SET GREEN WITH J FIVE SOON
sgwj6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwj6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwj6p.align,SET GREEN WITH J SIX PLEASE
sgwj7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwj7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwj7a.align,SET GREEN WITH J SEVEN AGAIN
sgwp8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwp8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwp8n.align,SET GREEN WITH P EIGHT NOW
sgwp9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwp9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwp9s.align,SET GREEN WITH P NINE SOON
sgwq1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwq1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwq1a.align,SET GREEN WITH Q ONE AGAIN
sgwqzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwqzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwqzp.align,SET GREEN WITH Q ZERO PLEASE
sgwx2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwx2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwx2n.align,SET GREEN WITH X TWO NOW
sgwx3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwx3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwx3s.align,SET GREEN WITH X THREE SOON
sgwx4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwx4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwx4p.align,SET GREEN WITH X FOUR PLEASE
sgwx5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sgwx5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sgwx5a.align,SET GREEN WITH X FIVE AGAIN
srab1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srab1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srab1s.align,SET RED AT B ONE SOON
srab2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srab2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srab2p.align,SET RED AT B TWO PLEASE
srab3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srab3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srab3a.align,SET RED AT B THREE AGAIN
srabzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srabzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srabzn.align,SET RED AT B ZERO NOW
srah4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srah4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srah4n.align,SET RED AT H FOUR NOW
srah5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srah5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srah5s.align,SET RED AT H FIVE SOON
srah6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srah6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srah6p.align,SET RED AT H SIX PLEASE
srah7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srah7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srah7a.align,SET RED AT H SEVEN AGAIN
sran8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sran8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sran8n.align,SET RED AT N EIGHT NOW
sran9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sran9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sran9s.align,SET RED AT N NINE SOON
srao1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srao1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srao1a.align,SET RED AT O ONE AGAIN
sraozp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sraozp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sraozp.align,SET RED AT O ZERO PLEASE
srau2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srau2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srau2n.align,SET RED AT U TWO NOW
srau3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srau3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srau3s.align,SET RED AT U THREE SOON
srau4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srau4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srau4p.align,SET RED AT U FOUR PLEASE
srau5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srau5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srau5a.align,SET RED AT U FIVE AGAIN
srbb4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbb4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbb4n.align,SET RED BY B FOUR NOW
srbb5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbb5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbb5s.align,SET RED BY B FIVE SOON
srbb6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbb6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbb6p.align,SET RED BY B SIX PLEASE
srbb7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbb7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbb7a.align,SET RED BY B SEVEN AGAIN
srbh8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbh8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbh8n.align,SET RED BY H EIGHT NOW
srbh9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbh9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbh9s.align,SET RED BY H NINE SOON
srbi1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbi1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbi1a.align,SET RED BY I ONE AGAIN
srbizp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbizp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbizp.align,SET RED BY I ZERO PLEASE
srbo2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbo2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbo2n.align,SET RED BY O TWO NOW
srbo3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbo3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbo3s.align,SET RED BY O THREE SOON
srbo4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbo4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbo4p.align,SET RED BY O FOUR PLEASE
srbo5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbo5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbo5a.align,SET RED BY O FIVE AGAIN
srbu6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbu6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbu6n.align,SET RED BY U SIX NOW
srbu7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbu7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbu7s.align,SET RED BY U SEVEN SOON
srbu8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbu8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbu8p.align,SET RED BY U EIGHT PLEASE
srbu9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srbu9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srbu9a.align,SET RED BY U NINE AGAIN
sria6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sria6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sria6n.align,SET RED IN A SIX NOW
sria7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sria7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sria7s.align,SET RED IN A SEVEN SOON
sria8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sria8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sria8p.align,SET RED IN A EIGHT PLEASE
sria9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sria9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sria9a.align,SET RED IN A NINE AGAIN
srih1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srih1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srih1s.align,SET RED IN H ONE SOON
srih2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srih2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srih2p.align,SET RED IN H TWO PLEASE
srih3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srih3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srih3a.align,SET RED IN H THREE AGAIN
srihzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srihzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srihzn.align,SET RED IN H ZERO NOW
srin4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srin4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srin4n.align,SET RED IN N FOUR NOW
srin5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srin5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srin5s.align,SET RED IN N FIVE SOON
srin6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srin6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srin6p.align,SET RED IN N SIX PLEASE
srin7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srin7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srin7a.align,SET RED IN N SEVEN AGAIN
srit8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srit8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srit8n.align,SET RED IN T EIGHT NOW
srit9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srit9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srit9s.align,SET RED IN T NINE SOON
sriu1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sriu1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sriu1a.align,SET RED IN U ONE AGAIN
sriuzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sriuzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sriuzp.align,SET RED IN U ZERO PLEASE
srwb8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwb8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwb8n.align,SET RED WITH B EIGHT NOW
srwb9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwb9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwb9s.align,SET RED WITH B NINE SOON
srwc1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwc1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwc1a.align,SET RED WITH C ONE AGAIN
srwczp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwczp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwczp.align,SET RED WITH C ZERO PLEASE
srwi2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwi2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwi2n.align,SET RED WITH I TWO NOW
srwi3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwi3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwi3s.align,SET RED WITH I THREE SOON
srwi4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwi4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwi4p.align,SET RED WITH I FOUR PLEASE
srwi5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwi5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwi5a.align,SET RED WITH I FIVE AGAIN
srwo6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwo6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwo6n.align,SET RED WITH O SIX NOW
srwo7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwo7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwo7s.align,SET RED WITH O SEVEN SOON
srwo8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwo8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwo8p.align,SET RED WITH O EIGHT PLEASE
srwo9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwo9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwo9a.align,SET RED WITH O NINE AGAIN
srwv1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwv1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwv1s.align,SET RED WITH V ONE SOON
srwv2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwv2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwv2p.align,SET RED WITH V TWO PLEASE
srwv3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwv3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwv3a.align,SET RED WITH V THREE AGAIN
srwvzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\srwvzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\srwvzn.align,SET RED WITH V ZERO NOW
swab6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swab6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swab6n.align,SET WHITE AT B SIX NOW
swab7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swab7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swab7s.align,SET WHITE AT B SEVEN SOON
swab8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swab8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swab8p.align,SET WHITE AT B EIGHT PLEASE
swab9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swab9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swab9a.align,SET WHITE AT B NINE AGAIN
swai1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swai1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swai1s.align,SET WHITE AT I ONE SOON
